model,n_obs,n_days,mse,mae,directional_accuracy,mean_ic,mean_rankic,ic_t_stat,rankic_t_stat,icir,annualized_return,annualized_volatility,sharpe,max_drawdown,gross_pnl,net_pnl,mean_turnover,tx_cost_bps,fold
rolling_mean_5d,7680,256,0.0005386347625646921,0.016341540435395572,0.5145833333333333,0.04263168017625664,0.03496634797474159,2.9283585315931235,2.701893402356964,2.680701754366014,0.06515162253189244,0.21122367604424444,0.308448483389927,-0.33345984786719096,0.24651910860382717,0.06618577527049391,0.7044270833333333,10.0,fold_2019_2021_to_2023
rolling_momentum_21d,7680,256,0.009902412215408569,0.07079342252222132,0.5221354166666666,0.024089327376059046,0.021942617501449112,1.924287396348499,1.9749262690186835,1.959436412067031,0.3112134426388763,0.22676515571833078,1.3724041581831044,-0.27579970110996865,0.4048200052204457,0.3161533385537791,0.34635416666666663,10.0,fold_2019_2021_to_2023
ridge_finance_only,7680,256,0.0004565045416135637,0.014851748366509833,0.5088541666666667,0.01330063226721168,0.020864911409565055,1.0332507606234316,1.7031063467145477,1.6897484436384151,-0.21843872199095818,0.17799074754402527,-1.2272476238515055,-0.3689753989557461,0.04876066337426474,-0.22190600329240195,1.0572916666666665,10.0,fold_2019_2021_to_2023
ridge_wind_weather_only,7680,256,0.00045669983542768734,0.01485750048119339,0.5157552083333333,0.017135240789714155,0.017649007687250237,1.0948742832064813,1.1426332516836721,1.133671283890527,-0.28108839893440907,0.16575309293962154,-1.6958259658949497,-0.3406339424431891,0.025949880447584436,-0.28555011955241555,1.216796875,10.0,fold_2019_2021_to_2023
ridge_price_only,7680,256,0.0004565080592910662,0.01487460892391838,0.5123697916666666,0.014559891900651665,-0.0005888051266611065,0.8897221154651516,-0.03709605733382916,-0.036805103372364645,-0.3739857430084824,0.15982115421419002,-2.3400265430899854,-0.5095991904863469,-0.14175535797687097,-0.3799220246435377,0.9303385416666667,10.0,fold_2019_2021_to_2023
hist_gradient_boosting_full,7680,256,0.00046461260098372637,0.014946729271807173,0.47877604166666665,-0.031224989680902548,-0.013088710071542674,-1.6400530473757484,-0.9473559364860238,-0.9399255791260203,-0.003354063853863951,0.17777122470789114,-0.01886730464604302,-0.22686780883646115,0.2172593637040112,-0.0034073029626554424,0.8619791666666666,10.0,fold_2019_2021_to_2023
elasticnet_full,7680,256,0.00045729184528053147,0.01487778875865408,0.47630208333333335,-0.03434291958383051,-0.013770227789162585,-1.420734962983526,-0.8870176508375917,-0.8800605422403718,-0.08065195407093204,0.15146767720426552,-0.5324697358510809,-0.20434051417877003,0.0034011895152436574,-0.08193214381808969,0.33333333333333326,10.0,fold_2019_2021_to_2023
ridge_full,7680,256,0.000461826104336877,0.015020444118164954,0.49609375,-0.013649465671587535,-0.016543657628236383,-0.7259686990729195,-1.1000056511906207,-1.0913780226810164,0.06698770730459759,0.16263172039704676,0.41189816562878845,-0.35929209366760734,0.24905100424594043,0.0680510042459404,0.70703125,10.0,fold_2019_2021_to_2023
lagged_return_reversal,7680,256,0.0009521026296985213,0.021369228642797836,0.478125,-0.01996896813180834,-0.0299537731015073,-1.3795024625044277,-2.442132184008316,-2.422977910362388,-0.3517395818637351,0.19415471467165224,-1.8116458436694933,-0.3973909608888822,0.032177250170173755,-0.35732274982982615,1.521484375,10.0,fold_2019_2021_to_2023
country_sector_dummy,7680,256,0.00046013403529457933,0.014940811221231632,0.4764322916666667,-0.053646254804794916,-0.05607451997248326,-2.4823003640876173,-3.2633243046551828,-3.237729209051398,0.31618593449277627,0.1273087011152292,2.4836160586273768,-0.10499538903811403,0.35037142551647127,0.3212047588498045,0.11393229166666666,10.0,fold_2019_2021_to_2023
ridge_country_features_only,7680,256,0.00046013403529457933,0.014940811221231632,0.4764322916666667,-0.053646254804794916,-0.05607451997248326,-2.4823003640876173,-3.2633243046551828,-3.237729209051398,0.31618593449277627,0.1273087011152292,2.4836160586273768,-0.10499538903811403,0.35037142551647127,0.3212047588498045,0.11393229166666666,10.0,fold_2019_2021_to_2023
zero_score,7680,256,0.0004564358487203856,0.014853461562662333,0.0,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,10.0,fold_2019_2021_to_2023
